order_id,client_id,customer_id,email_hash,order_ts,order_value,discount_used,discount_amount,payment_status,fulfillment_status,sales_channel
SO_000008051,CL_0021,CU_CL_0021_000477,em_54eeb5eda9cffa12affa,2026-05-15 22:40:02,21.80,true,2.96,paid,fulfilled,shop_app
SO_000008052,CL_0021,CU_CL_0021_000422,em_1b120fe15d38472d8260,2026-05-14 04:14:10,78.96,false,0.00,paid,fulfilled,amazon
SO_000008053,CL_0021,CU_CL_0021_000353,em_799baa80cb313cc93656,2026-06-07 22:36:53,28.24,false,0.00,paid,fulfilled,online_store
SO_000008054,CL_0021,CU_CL_0021_000612,em_b1381373a4809238f01e,2026-05-28 22:27:39,37.10,true,10.89,paid,fulfilled,online_store
SO_000008055,CL_0021,CU_CL_0021_000573,em_ce0d5e89f028aad32037,2026-05-29 13:44:46,33.68,false,0.00,paid,fulfilled,online_store
SO_000008056,CL_0021,CU_CL_0021_000302,em_65bbace30b713ac09c34,2026-05-30 21:29:03,56.91,false,0.00,paid,fulfilled,online_store
SO_000008057,CL_0021,CU_CL_0021_000690,em_338b7a136717264fb220,2026-04-10 23:39:49,62.30,false,0.00,paid,partial,online_store
SO_000008058,CL_0021,CU_CL_0021_000111,em_a3387357ae5d29ae5bfa,2026-05-13 02:23:07,16.25,false,0.00,paid,fulfilled,online_store
SO_000008059,CL_0021,CU_CL_0021_000571,em_27b94495809299bedd2f,2026-06-02 04:13:00,63.18,true,14.82,paid,unfulfilled,online_store
SO_000008060,CL_0021,CU_CL_0021_000284,em_eca2b0fda4e27d3a8589,2026-04-30 04:41:03,28.24,false,0.00,paid,fulfilled,online_store
SO_000008061,CL_0021,CU_CL_0021_000114,em_081401613d2f65536aa7,2026-04-29 17:06:48,28.24,false,0.00,refunded,fulfilled,shop_app
SO_000008062,CL_0021,CU_CL_0021_000022,em_a48351d1402475834a06,2026-04-11 17:30:16,51.44,false,0.00,paid,partial,online_store
SO_000008063,CL_0021,CU_CL_0021_000466,em_56ebaddf930ca98a7bcd,2026-04-17 07:02:59,25.76,false,0.00,paid,fulfilled,shop_app
SO_000008064,CL_0021,CU_CL_0021_000017,em_f981f45d139f0fca3158,2026-05-03 04:03:00,22.17,false,0.00,paid,fulfilled,online_store
SO_000008065,CL_0021,CU_CL_0021_000264,em_c49055ffccf5a973e2ab,2026-04-22 20:51:51,22.17,false,0.00,paid,fulfilled,online_store
SO_000008066,CL_0021,CU_CL_0021_000588,em_bceacd2b2f43d1a33026,2026-05-18 18:13:12,64.21,false,0.00,paid,fulfilled,online_store
SO_000008067,CL_0021,CU_CL_0021_000581,em_ce3e2605dddfd2278d13,2026-05-27 07:47:16,40.04,false,0.00,paid,fulfilled,shop_app
SO_000008068,CL_0021,CU_CL_0021_000264,em_c49055ffccf5a973e2ab,2026-05-16 02:53:01,100.97,false,0.00,paid,fulfilled,online_store
SO_000008069,CL_0021,CU_CL_0021_000485,em_cc9994b4ab8c61a54eb3,2026-03-18 10:24:00,87.32,false,0.00,paid,fulfilled,online_store
SO_000008070,CL_0021,CU_CL_0021_000314,em_59b33c5bbc913f24fdb2,2026-05-04 03:07:24,14.38,true,1.87,paid,fulfilled,shop_app
SO_000008071,CL_0021,CU_CL_0021_000109,em_ae64f570c50423b6d6c0,2026-03-23 19:02:59,56.22,false,0.00,paid,fulfilled,shop_app
SO_000008072,CL_0021,CU_CL_0021_000184,em_8a0f6af0fe4b2606bfe1,2026-04-30 15:56:13,55.83,false,0.00,paid,unfulfilled,online_store
SO_000008073,CL_0021,CU_CL_0021_000240,em_6579c7f5187c4ed69428,2026-04-10 05:11:47,30.24,false,0.00,paid,fulfilled,online_store
SO_000008074,CL_0021,CU_CL_0021_000231,em_e640a28621e7a2c63a90,2026-05-17 21:56:01,89.36,true,27.88,paid,fulfilled,online_store
SO_000008075,CL_0021,CU_CL_0021_000251,em_f7d1830539c78c4a6da9,2026-04-30 20:27:41,45.31,true,6.21,paid,fulfilled,online_store
SO_000008076,CL_0021,CU_CL_0021_000552,em_82b5865d855987fbdbcc,2026-05-17 15:06:13,23.20,false,0.00,paid,partial,amazon
SO_000008077,CL_0021,CU_CL_0021_000698,em_95e6fc89d9f177a538dd,2026-03-18 11:03:42,54.00,false,0.00,paid,fulfilled,shop_app
SO_000008078,CL_0021,CU_CL_0021_000654,em_0b5511f4d764506316ee,2026-05-23 23:26:26,16.25,false,0.00,paid,fulfilled,online_store
SO_000008079,CL_0021,CU_CL_0021_000333,em_e9e10b48ff48599d57bc,2026-03-27 00:51:42,28.24,false,0.00,partially_refunded,fulfilled,online_store
SO_000008080,CL_0021,CU_CL_0021_000315,em_f73c8645041762f060e0,2026-05-23 16:52:56,59.39,false,0.00,paid,fulfilled,online_store
SO_000008081,CL_0021,CU_CL_0021_000509,em_344b088c8813fb32ba34,2026-03-26 00:00:53,134.84,false,0.00,paid,unfulfilled,online_store
SO_000008082,CL_0021,CU_CL_0021_000007,em_65fa21ab2b14224238a0,2026-05-12 01:39:23,100.80,true,15.59,paid,fulfilled,online_store
SO_000008083,CL_0021,CU_CL_0021_000781,em_89341d0c1a7d1727f14e,2026-03-21 00:30:47,92.01,false,0.00,paid,fulfilled,amazon
SO_000008084,CL_0021,CU_CL_0021_000688,em_8d963b74a554307a13a9,2026-05-20 02:42:37,36.96,false,0.00,paid,fulfilled,online_store
SO_000008085,CL_0021,CU_CL_0021_000341,em_8789578cec2e980e1812,2026-04-07 20:00:45,61.14,false,0.00,paid,fulfilled,online_store
SO_000008086,CL_0021,CU_CL_0021_000758,em_e3b91d1901902f7860d9,2026-04-17 08:22:55,120.25,true,10.77,paid,fulfilled,online_store
SO_000008087,CL_0021,CU_CL_0021_000699,em_79dc80dc35eb6be6d956,2026-04-07 21:51:52,18.48,false,0.00,paid,fulfilled,online_store
SO_000008088,CL_0021,CU_CL_0021_000548,em_edc2c8298440384799e9,2026-03-29 06:54:35,23.20,false,0.00,paid,fulfilled,online_store
SO_000008089,CL_0021,CU_CL_0021_000097,em_b5133b8d3ed73471a3bf,2026-04-04 14:53:59,22.17,false,0.00,paid,unfulfilled,online_store
SO_000008090,CL_0021,CU_CL_0021_000775,em_5794c5e012019994c933,2026-04-11 21:42:00,23.20,false,0.00,paid,fulfilled,tiktok_shop
SO_000008091,CL_0021,CU_CL_0021_000023,em_a4b80f307b1f7611d010,2026-04-15 14:00:52,18.87,false,0.00,paid,fulfilled,shop_app
SO_000008092,CL_0021,CU_CL_0021_000263,em_e4e5195ac58c992ddcad,2026-04-27 04:54:53,72.42,false,0.00,paid,fulfilled,amazon
SO_000008093,CL_0021,CU_CL_0021_000049,em_eed94e2c105ee5749974,2026-03-26 14:18:02,23.20,false,0.00,paid,fulfilled,online_store
SO_000008094,CL_0021,CU_CL_0021_000029,em_2373ec10224f18deac33,2026-03-26 09:34:18,17.02,true,1.46,paid,fulfilled,shop_app
SO_000008095,CL_0021,CU_CL_0021_000671,em_de68e4a4030a0af0b949,2026-04-13 02:39:03,94.76,true,7.76,paid,fulfilled,amazon
SO_000008096,CL_0021,CU_CL_0021_000013,em_e8d0abed7702b0000216,2026-06-02 23:48:13,97.42,false,0.00,refunded,fulfilled,online_store
SO_000008097,CL_0021,CU_CL_0021_000015,em_f8018dd59e435e1538c6,2026-03-28 02:44:08,43.50,false,0.00,failed,fulfilled,online_store
SO_000008098,CL_0021,CU_CL_0021_000043,em_f6d5261b9a0efde15964,2026-03-13 15:04:13,22.17,false,0.00,partially_refunded,unfulfilled,online_store
SO_000008099,CL_0021,CU_CL_0021_000394,em_f14ac9e0f65ee6b4b2a0,2026-05-22 09:59:09,36.48,true,5.20,paid,fulfilled,online_store
SO_000008100,CL_0021,CU_CL_0021_000016,em_b0f31993dbdd9ece766f,2026-04-29 10:11:41,15.90,true,2.97,paid,fulfilled,online_store
SO_000008101,CL_0021,CU_CL_0021_000680,em_49296b36b28df7fd0351,2026-04-05 05:01:03,61.69,false,0.00,paid,fulfilled,shop_app
SO_000008102,CL_0021,CU_CL_0021_000273,em_d973d7a1c70a5ee618d1,2026-05-06 13:36:29,21.32,true,3.44,paid,fulfilled,online_store
SO_000008103,CL_0021,CU_CL_0021_000175,em_c0bcffce9169757f07af,2026-04-06 01:30:49,54.50,false,0.00,paid,fulfilled,tiktok_shop
SO_000008104,CL_0021,CU_CL_0021_000703,em_4ca086dadee0d05e45f3,2026-06-08 09:03:43,80.98,false,0.00,paid,fulfilled,shop_app
SO_000008105,CL_0021,CU_CL_0021_000190,em_35936c2f822a0c64c069,2026-05-06 05:14:48,18.87,false,0.00,paid,fulfilled,online_store
SO_000008106,CL_0021,CU_CL_0021_000051,em_a797e5e19f3019eca75a,2026-05-16 10:27:07,55.81,false,0.00,paid,fulfilled,online_store
SO_000008107,CL_0021,CU_CL_0021_000001,em_986591078772d1c7a451,2026-05-05 21:55:42,64.60,false,0.00,paid,fulfilled,online_store
SO_000008108,CL_0021,CU_CL_0021_000118,em_febc965aa384bf3b47ae,2026-04-06 12:44:06,22.17,false,0.00,paid,fulfilled,online_store
SO_000008109,CL_0021,CU_CL_0021_000236,em_82b57106039cf117d252,2026-03-26 10:27:02,94.39,true,5.96,paid,fulfilled,online_store
SO_000008110,CL_0021,CU_CL_0021_000205,em_b538570e47d779f2fefb,2026-05-29 11:19:28,12.88,true,3.37,paid,fulfilled,online_store
SO_000008111,CL_0021,CU_CL_0021_000787,em_12bf165f8b31c78b56e0,2026-05-19 23:12:31,63.40,true,16.86,paid,fulfilled,online_store
SO_000008112,CL_0021,CU_CL_0021_000330,em_41a99535fccac423d58a,2026-03-22 00:55:11,110.66,false,0.00,paid,fulfilled,online_store
SO_000008113,CL_0021,CU_CL_0021_000621,em_159096b3f641883e98b7,2026-05-03 05:43:35,94.23,true,17.79,paid,fulfilled,online_store
SO_000008114,CL_0021,CU_CL_0021_000017,em_f981f45d139f0fca3158,2026-06-04 18:26:54,14.95,true,1.89,paid,fulfilled,online_store
SO_000008115,CL_0021,CU_CL_0021_000639,em_97825a1edc8388d6784e,2026-03-28 15:29:52,75.13,false,0.00,paid,fulfilled,online_store
SO_000008116,CL_0021,CU_CL_0021_000475,em_e6429a45895b1e704c7e,2026-05-02 03:38:41,27.25,false,0.00,paid,fulfilled,amazon
SO_000008117,CL_0021,CU_CL_0021_000707,em_849841d98a3ccdb327f0,2026-03-29 11:43:02,118.39,false,0.00,paid,fulfilled,online_store
SO_000008118,CL_0021,CU_CL_0021_000430,em_2c8f6cc82e91c9fbda0e,2026-04-16 09:31:40,44.34,false,0.00,paid,fulfilled,online_store
SO_000008119,CL_0021,CU_CL_0021_000451,em_1b003c08e754ac2d17c9,2026-04-17 18:19:28,35.29,true,11.11,paid,fulfilled,amazon
SO_000008120,CL_0021,CU_CL_0021_000421,em_474f31b9bd22afabd1fd,2026-05-14 08:18:26,31.15,false,0.00,paid,fulfilled,online_store
SO_000008121,CL_0021,CU_CL_0021_000033,em_bcd5ce238e2e46f75fee,2026-05-22 01:37:26,30.24,false,0.00,paid,fulfilled,online_store
SO_000008122,CL_0021,CU_CL_0021_000643,em_faf0e034d0b03f8113b3,2026-04-11 20:18:39,70.75,false,0.00,paid,fulfilled,shop_app
SO_000008123,CL_0021,CU_CL_0021_000048,em_e42299bdbb0022c70c06,2026-03-29 20:01:31,116.05,false,0.00,paid,fulfilled,online_store
SO_000008124,CL_0021,CU_CL_0021_000385,em_34ea30e63a38392efc34,2026-04-23 08:51:09,39.01,false,0.00,paid,partial,tiktok_shop
SO_000008125,CL_0021,CU_CL_0021_000446,em_d0e079a435024ccd72ab,2026-04-16 06:37:54,62.30,false,0.00,paid,fulfilled,online_store
SO_000008126,CL_0021,CU_CL_0021_000542,em_9b203e22aa3bd601863e,2026-05-08 03:18:42,16.10,true,2.38,paid,fulfilled,shop_app
SO_000008127,CL_0021,CU_CL_0021_000353,em_799baa80cb313cc93656,2026-04-30 23:57:33,56.48,false,0.00,paid,fulfilled,shop_app
SO_000008128,CL_0021,CU_CL_0021_000094,em_05427c53bfd91a62e219,2026-03-30 06:16:29,13.78,true,2.47,paid,fulfilled,online_store
SO_000008129,CL_0021,CU_CL_0021_000232,em_90b0239805b2cc43aa5c,2026-04-30 15:14:39,24.76,false,0.00,paid,fulfilled,online_store
SO_000008130,CL_0021,CU_CL_0021_000728,em_d6514f4a9fc7e1b99883,2026-06-07 02:14:43,30.24,false,0.00,paid,fulfilled,amazon
SO_000008131,CL_0021,CU_CL_0021_000661,em_b8334358fa3714acfc54,2026-04-19 13:28:02,28.35,true,9.39,paid,fulfilled,online_store
SO_000008132,CL_0021,CU_CL_0021_000056,em_69b40c3f0b68dc03b681,2026-04-02 20:40:11,13.61,true,2.64,paid,unfulfilled,amazon
SO_000008133,CL_0021,CU_CL_0021_000150,em_6daa82720ed829b12678,2026-06-03 08:44:11,32.50,false,0.00,paid,partial,online_store
SO_000008134,CL_0021,CU_CL_0021_000214,em_bfb31bfea812abcc2b58,2026-03-21 04:43:57,23.20,false,0.00,partially_refunded,unfulfilled,online_store
SO_000008135,CL_0021,CU_CL_0021_000568,em_f299a16d2f6b02261ffc,2026-03-17 20:28:06,38.97,false,0.00,paid,fulfilled,tiktok_shop
SO_000008136,CL_0021,CU_CL_0021_000614,em_b25e70a3aea89421e8f9,2026-04-10 03:13:01,16.84,false,0.00,paid,fulfilled,tiktok_shop
SO_000008137,CL_0021,CU_CL_0021_000172,em_360816835cb0cea30f7f,2026-05-21 00:12:29,30.67,false,0.00,paid,unfulfilled,online_store
SO_000008138,CL_0021,CU_CL_0021_000608,em_8200e27f2185b879a331,2026-04-03 07:55:09,24.72,true,6.43,paid,partial,shop_app
SO_000008139,CL_0021,CU_CL_0021_000310,em_5316894b22dd91dd7a34,2026-05-10 05:57:57,51.41,true,6.51,paid,fulfilled,online_store
SO_000008140,CL_0021,CU_CL_0021_000525,em_5dd34ea78fe0bfcfd6b9,2026-05-25 16:42:36,63.69,false,0.00,paid,fulfilled,shop_app
SO_000008141,CL_0021,CU_CL_0021_000021,em_ce39b3ae9184fdfa3665,2026-05-13 04:55:42,25.62,true,1.63,paid,fulfilled,online_store
SO_000008142,CL_0021,CU_CL_0021_000005,em_21e661c4d38abdf07698,2026-04-03 09:57:25,29.41,true,9.01,paid,fulfilled,shop_app
SO_000008143,CL_0021,CU_CL_0021_000080,em_2d8d80913fd2edc9b192,2026-06-06 22:20:04,31.15,false,0.00,paid,fulfilled,tiktok_shop
SO_000008144,CL_0021,CU_CL_0021_000600,em_aab3a1784ae48a310e1d,2026-03-15 21:04:08,62.88,true,3.48,paid,fulfilled,online_store
SO_000008145,CL_0021,CU_CL_0021_000061,em_0fdd1133d9882565f68e,2026-05-30 19:45:25,25.76,false,0.00,paid,fulfilled,online_store
SO_000008146,CL_0021,CU_CL_0021_000503,em_00cb9b2a1dee5b2c5583,2026-03-25 08:47:41,114.83,false,0.00,paid,fulfilled,online_store
SO_000008147,CL_0021,CU_CL_0021_000512,em_da50c1645c644dffc81c,2026-03-17 08:22:02,56.51,true,5.66,paid,fulfilled,online_store
SO_000008148,CL_0021,CU_CL_0021_000372,em_90a4e9a948087523e208,2026-05-18 04:48:05,38.97,false,0.00,paid,fulfilled,tiktok_shop
SO_000008149,CL_0021,CU_CL_0021_000149,em_ce6a9dc8a9ca5fa7259c,2026-05-02 18:25:25,18.48,false,0.00,paid,fulfilled,tiktok_shop
SO_000008150,CL_0021,CU_CL_0021_000266,em_144bb142959faa78a8fb,2026-05-07 21:40:44,77.94,false,0.00,partially_refunded,fulfilled,shop_app
SO_000008151,CL_0021,CU_CL_0021_000023,em_a4b80f307b1f7611d010,2026-04-25 12:27:39,26.48,true,4.19,paid,fulfilled,online_store
SO_000008152,CL_0021,CU_CL_0021_000095,em_0b52bbb2c9b84150f33b,2026-03-31 18:49:07,55.91,false,0.00,paid,fulfilled,online_store
SO_000008153,CL_0021,CU_CL_0021_000764,em_3284d91bd65639812a07,2026-04-20 21:50:44,38.97,false,0.00,paid,fulfilled,online_store
SO_000008154,CL_0021,CU_CL_0021_000257,em_44a21c458c3a4af1aa60,2026-05-11 19:45:54,23.20,false,0.00,paid,fulfilled,online_store
SO_000008155,CL_0021,CU_CL_0021_000747,em_40a81515e259556279df,2026-06-06 02:44:59,53.44,false,0.00,paid,fulfilled,online_store
SO_000008156,CL_0021,CU_CL_0021_000327,em_4b8a7a17f1b4bed38b4a,2026-03-26 09:15:54,19.22,true,5.54,paid,fulfilled,online_store
SO_000008157,CL_0021,CU_CL_0021_000082,em_40ca7052fefba17a1c4a,2026-03-30 11:57:52,23.20,false,0.00,paid,fulfilled,shop_app
SO_000008158,CL_0021,CU_CL_0021_000103,em_2b2773039cd1501ff765,2026-04-12 07:20:00,22.58,true,2.18,paid,fulfilled,online_store
SO_000008159,CL_0021,CU_CL_0021_000779,em_a8d0767499d13b25afe1,2026-04-13 10:18:58,82.74,false,0.00,refunded,fulfilled,online_store
SO_000008160,CL_0021,CU_CL_0021_000391,em_be146a71a83cadd94077,2026-06-03 04:37:06,18.48,false,0.00,paid,fulfilled,online_store
SO_000008161,CL_0021,CU_CL_0021_000285,em_28af4187dc84075cdf2d,2026-05-28 19:00:14,18.70,true,3.47,paid,fulfilled,online_store
SO_000008162,CL_0021,CU_CL_0021_000689,em_d0bb9fbb0a1ff84f2e21,2026-05-30 18:17:51,18.48,false,0.00,paid,fulfilled,online_store
SO_000008163,CL_0021,CU_CL_0021_000003,em_270bdc385ffd25d1dc6c,2026-03-28 22:54:46,23.20,false,0.00,paid,fulfilled,online_store
SO_000008164,CL_0021,CU_CL_0021_000572,em_81e58aa0b9f5abd32f84,2026-06-07 15:26:33,27.25,false,0.00,paid,fulfilled,online_store
SO_000008165,CL_0021,CU_CL_0021_000332,em_6f3f1bceedee7436015a,2026-04-10 14:17:47,69.60,false,0.00,paid,fulfilled,online_store
SO_000008166,CL_0021,CU_CL_0021_000263,em_e4e5195ac58c992ddcad,2026-04-19 17:43:31,81.76,false,0.00,paid,fulfilled,amazon
SO_000008167,CL_0021,CU_CL_0021_000302,em_65bbace30b713ac09c34,2026-05-15 09:21:21,38.97,false,0.00,paid,fulfilled,online_store
SO_000008168,CL_0021,CU_CL_0021_000479,em_65526ce3649599d93019,2026-06-02 03:55:22,27.24,true,3.91,paid,fulfilled,online_store
SO_000008169,CL_0021,CU_CL_0021_000316,em_6cbe155fa17b4b886e2d,2026-05-31 12:06:39,31.15,false,0.00,paid,fulfilled,online_store
SO_000008170,CL_0021,CU_CL_0021_000645,em_8c7b3e4b1c0d92164fb7,2026-05-30 05:36:30,16.25,false,0.00,paid,fulfilled,online_store
SO_000008171,CL_0021,CU_CL_0021_000266,em_144bb142959faa78a8fb,2026-03-15 21:13:09,86.56,true,25.47,paid,fulfilled,online_store
SO_000008172,CL_0021,CU_CL_0021_000553,em_3494ddb32218fbcce81c,2026-04-05 11:10:12,22.17,false,0.00,paid,fulfilled,online_store
SO_000008173,CL_0021,CU_CL_0021_000583,em_921d1b322e46f1660da7,2026-06-06 14:30:22,92.54,false,0.00,paid,fulfilled,online_store
SO_000008174,CL_0021,CU_CL_0021_000602,em_d97c37a0629f36f8a337,2026-05-05 23:36:55,28.24,false,0.00,paid,fulfilled,online_store
SO_000008175,CL_0021,CU_CL_0021_000707,em_849841d98a3ccdb327f0,2026-05-17 16:49:05,23.20,false,0.00,paid,fulfilled,shop_app
SO_000008176,CL_0021,CU_CL_0021_000644,em_d6cec76427cfb9230776,2026-03-18 11:17:23,90.72,false,0.00,paid,fulfilled,online_store
SO_000008177,CL_0021,CU_CL_0021_000779,em_a8d0767499d13b25afe1,2026-04-11 13:21:23,38.97,false,0.00,paid,fulfilled,online_store
SO_000008178,CL_0021,CU_CL_0021_000113,em_227de515d4026e8eda2e,2026-05-07 09:28:44,27.25,false,0.00,paid,fulfilled,online_store
SO_000008179,CL_0021,CU_CL_0021_000528,em_b9843ea3497022301447,2026-05-12 12:00:51,23.20,false,0.00,paid,fulfilled,online_store
SO_000008180,CL_0021,CU_CL_0021_000253,em_77e32557784b52244830,2026-05-15 20:04:40,50.45,false,0.00,partially_refunded,fulfilled,online_store
SO_000008181,CL_0021,CU_CL_0021_000334,em_a507adc199cb0dd60c42,2026-03-21 23:24:27,37.74,false,0.00,paid,fulfilled,shop_app
SO_000008182,CL_0021,CU_CL_0021_000634,em_8270abc0fe69ebb71396,2026-03-25 19:06:15,16.84,false,0.00,paid,fulfilled,online_store
SO_000008183,CL_0021,CU_CL_0021_000131,em_abf0d098af846d07fc3b,2026-05-08 11:30:40,23.20,false,0.00,paid,fulfilled,online_store
SO_000008184,CL_0021,CU_CL_0021_000388,em_c79f9438875d801cc4ef,2026-03-27 01:08:14,90.72,false,0.00,paid,fulfilled,online_store
SO_000008185,CL_0021,CU_CL_0021_000328,em_50f595f1c3fb350fc45c,2026-05-14 20:54:44,75.85,true,18.10,paid,fulfilled,online_store
SO_000008186,CL_0021,CU_CL_0021_000576,em_c2a8b1a1e207d8042d73,2026-04-28 22:29:44,44.49,false,0.00,paid,fulfilled,shop_app
SO_000008187,CL_0021,CU_CL_0021_000618,em_b766d07d865af1639b90,2026-04-14 08:32:24,84.74,false,0.00,paid,fulfilled,shop_app
SO_000008188,CL_0021,CU_CL_0021_000723,em_32e9fc0b0c6615c645ae,2026-03-18 20:43:47,30.76,true,8.21,paid,fulfilled,online_store
SO_000008189,CL_0021,CU_CL_0021_000332,em_6f3f1bceedee7436015a,2026-04-13 03:06:12,62.30,false,0.00,paid,fulfilled,online_store
SO_000008190,CL_0021,CU_CL_0021_000061,em_0fdd1133d9882565f68e,2026-05-20 15:54:53,16.25,false,0.00,paid,fulfilled,online_store
SO_000008191,CL_0021,CU_CL_0021_000008,em_e30bbbe6eddd7f8c2fd6,2026-06-06 06:29:26,30.24,false,0.00,paid,fulfilled,online_store
SO_000008192,CL_0021,CU_CL_0021_000711,em_aaa16ad954658fd2ae7d,2026-03-16 04:22:38,23.20,false,0.00,partially_refunded,partial,online_store
SO_000008193,CL_0021,CU_CL_0021_000596,em_bbb94c5b321b79705c49,2026-05-04 14:39:51,74.72,false,0.00,paid,fulfilled,online_store
SO_000008194,CL_0021,CU_CL_0021_000523,em_7dfb17a2e77c49f89186,2026-04-12 14:08:33,15.12,true,1.72,refunded,fulfilled,online_store
SO_000008195,CL_0021,CU_CL_0021_000210,em_6597317c37ce6f1ae3b7,2026-04-11 17:46:32,23.79,true,7.36,paid,fulfilled,shop_app
SO_000008196,CL_0021,CU_CL_0021_000370,em_9bcbd3e8ef438f06d432,2026-04-10 08:31:12,82.74,false,0.00,paid,fulfilled,online_store
SO_000008197,CL_0021,CU_CL_0021_000432,em_31a6c43c577320dab7d1,2026-03-25 11:05:38,30.24,false,0.00,paid,fulfilled,amazon
SO_000008198,CL_0021,CU_CL_0021_000352,em_df2de5a3f8dbfc384177,2026-03-26 17:33:46,47.93,false,0.00,paid,fulfilled,online_store
SO_000008199,CL_0021,CU_CL_0021_000394,em_f14ac9e0f65ee6b4b2a0,2026-03-12 20:04:19,22.17,false,0.00,paid,fulfilled,online_store
SO_000008200,CL_0021,CU_CL_0021_000725,em_a13567ed689cfe9fca2c,2026-04-19 03:03:33,18.48,false,0.00,paid,fulfilled,tiktok_shop
SO_000008201,CL_0021,CU_CL_0021_000338,em_7f0f9dda7b8bc779ad56,2026-03-14 20:19:51,33.45,false,0.00,paid,partial,online_store
SO_000008202,CL_0021,CU_CL_0021_000781,em_89341d0c1a7d1727f14e,2026-04-24 02:46:54,18.48,false,0.00,paid,fulfilled,amazon
SO_000008203,CL_0021,CU_CL_0021_000790,em_494996b1bbcc2f1c43fa,2026-04-23 08:34:55,18.75,true,4.45,paid,fulfilled,online_store
SO_000008204,CL_0021,CU_CL_0021_000752,em_7308b4c620b91f8aa018,2026-06-04 10:24:12,16.84,false,0.00,paid,unfulfilled,online_store
SO_000008205,CL_0021,CU_CL_0021_000570,em_0b195a102f6e99389e92,2026-06-07 17:55:37,31.15,false,0.00,paid,fulfilled,online_store
SO_000008206,CL_0021,CU_CL_0021_000694,em_d64e4d4d91808aebaf2b,2026-03-28 07:23:57,38.97,false,0.00,paid,fulfilled,online_store
SO_000008207,CL_0021,CU_CL_0021_000041,em_6e29ca89be7fefbc56d7,2026-03-20 15:20:46,61.34,false,0.00,paid,fulfilled,online_store
SO_000008208,CL_0021,CU_CL_0021_000479,em_65526ce3649599d93019,2026-06-01 21:42:58,24.29,true,5.95,paid,fulfilled,online_store
SO_000008209,CL_0021,CU_CL_0021_000384,em_865caa93fec481f4a821,2026-04-29 22:14:19,66.22,false,0.00,paid,fulfilled,shop_app
SO_000008210,CL_0021,CU_CL_0021_000355,em_005c6be78b0beb69c6f3,2026-05-07 06:10:20,64.35,false,0.00,paid,fulfilled,online_store
SO_000008211,CL_0021,CU_CL_0021_000711,em_aaa16ad954658fd2ae7d,2026-05-24 13:47:08,124.14,false,0.00,paid,fulfilled,tiktok_shop
SO_000008212,CL_0021,CU_CL_0021_000299,em_b916699981bba2f648ef,2026-04-13 20:45:05,46.92,false,0.00,paid,fulfilled,online_store
SO_000008213,CL_0021,CU_CL_0021_000188,em_aaf7102c56bffff910cd,2026-06-04 21:44:48,25.76,false,0.00,paid,fulfilled,online_store
SO_000008214,CL_0021,CU_CL_0021_000664,em_b0d8c461792c8a48bc17,2026-05-07 11:43:03,22.37,true,5.87,paid,fulfilled,online_store
SO_000008215,CL_0021,CU_CL_0021_000298,em_ae3afe54fc0da3a872dc,2026-03-28 03:59:10,25.95,true,2.29,paid,fulfilled,online_store
SO_000008216,CL_0021,CU_CL_0021_000664,em_b0d8c461792c8a48bc17,2026-04-04 17:21:57,94.78,false,0.00,paid,fulfilled,online_store
SO_000008217,CL_0021,CU_CL_0021_000424,em_f2c6046e3deec119c37e,2026-05-07 02:50:28,99.67,false,0.00,paid,fulfilled,online_store
SO_000008218,CL_0021,CU_CL_0021_000357,em_4546890a069ce1bfc69f,2026-06-06 01:23:34,21.58,true,6.66,paid,fulfilled,online_store
SO_000008219,CL_0021,CU_CL_0021_000494,em_2705bad636711756ec3f,2026-05-09 08:59:55,76.77,false,0.00,paid,fulfilled,online_store
SO_000008220,CL_0021,CU_CL_0021_000287,em_f07895bffa292837e014,2026-03-14 16:06:21,25.96,true,5.19,paid,fulfilled,online_store
SO_000008221,CL_0021,CU_CL_0021_000356,em_212112bbd1fb63316f65,2026-04-13 18:01:14,18.48,false,0.00,paid,fulfilled,online_store
SO_000008222,CL_0021,CU_CL_0021_000669,em_05ff3054b7bf31d4007a,2026-04-20 05:38:39,102.32,true,23.76,paid,fulfilled,online_store
