adset_id,campaign_id,client_id,platform,adset_name,audience_type,status,daily_budget,optimization_goal,targeting_summary
GA_000000836,GC_00000235,CL_0019,Google,Recent Buyers - Top States,Recent Buyers,paused,114.60,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000837,GC_00000236,CL_0019,Google,Recent Buyers - 18-34,Recent Buyers,active,231.60,value,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000838,GC_00000236,CL_0019,Google,Lookalike - 35+,Lookalike,limited,276.43,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000839,GC_00000236,CL_0019,Google,Site Visitors - 18-34,Site Visitors,active,241.78,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000000840,GC_00000237,CL_0019,Google,Site Visitors - Top States,Site Visitors,learning,43.34,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000841,GC_00000237,CL_0019,Google,Lookalike - Top States,Lookalike,paused,32.80,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000842,GC_00000237,CL_0019,Google,Broad - 25-44,Broad,active,38.69,value,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000843,GC_00000238,CL_0019,Google,High LTV - 18-34,High LTV,active,160.84,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000844,GC_00000238,CL_0019,Google,Site Visitors - 35+,Site Visitors,active,195.36,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000845,GC_00000238,CL_0019,Google,Lookalike - US,Lookalike,active,216.24,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000846,MC_00000239,CL_0020,Meta,Interest - 25-44,Interest,active,550.56,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000847,MC_00000239,CL_0020,Meta,Lookalike - 18-34,Lookalike,paused,596.57,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000848,MC_00000239,CL_0020,Meta,Cart Abandoners - US,Cart Abandoners,learning,504.30,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000849,MC_00000239,CL_0020,Meta,High LTV - 25-44,High LTV,active,562.25,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000850,MC_00000239,CL_0020,Meta,High LTV - Top States,High LTV,active,777.35,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000851,MC_00000240,CL_0020,Meta,Cart Abandoners - US,Cart Abandoners,active,151.10,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000852,MC_00000240,CL_0020,Meta,Cart Abandoners - 35+,Cart Abandoners,paused,179.97,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000853,MC_00000241,CL_0020,Meta,Broad - 25-44,Broad,active,584.88,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000854,MC_00000241,CL_0020,Meta,Lookalike - 18-34,Lookalike,active,530.19,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000855,MC_00000241,CL_0020,Meta,Site Visitors - 25-44,Site Visitors,active,476.59,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000856,MC_00000242,CL_0020,Meta,High LTV - Top States,High LTV,active,293.87,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000857,MC_00000242,CL_0020,Meta,Site Visitors - 25-44,Site Visitors,active,287.11,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000858,MC_00000243,CL_0020,Meta,Lookalike - Top States,Lookalike,active,114.13,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000859,MC_00000243,CL_0020,Meta,Recent Buyers - 35+,Recent Buyers,active,117.77,purchases,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000860,MC_00000244,CL_0020,Meta,Interest - 18-34,Interest,learning,479.69,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000861,MC_00000244,CL_0020,Meta,Recent Buyers - 18-34,Recent Buyers,active,341.14,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000862,MC_00000244,CL_0020,Meta,High LTV - 35+,High LTV,learning,327.57,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000863,MC_00000244,CL_0020,Meta,Site Visitors - 25-44,Site Visitors,learning,375.54,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000864,GC_00000245,CL_0020,Google,Broad - US,Broad,active,88.66,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000865,GC_00000245,CL_0020,Google,Cart Abandoners - Top States,Cart Abandoners,active,102.12,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000866,GC_00000246,CL_0020,Google,Interest - 35+,Interest,active,247.07,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000867,GC_00000246,CL_0020,Google,Interest - 18-34,Interest,active,237.86,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000868,GC_00000246,CL_0020,Google,Broad - US,Broad,active,323.50,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000869,GC_00000246,CL_0020,Google,Site Visitors - Top States,Site Visitors,active,407.06,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000870,GC_00000247,CL_0020,Google,Recent Buyers - 25-44,Recent Buyers,active,675.59,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000871,GC_00000247,CL_0020,Google,High LTV - US,High LTV,paused,672.52,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000872,GC_00000248,CL_0020,Google,Broad - 18-34,Broad,active,588.87,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000873,GC_00000248,CL_0020,Google,Site Visitors - Top States,Site Visitors,active,693.93,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000874,GC_00000248,CL_0020,Google,Cart Abandoners - 25-44,Cart Abandoners,active,517.51,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000875,GC_00000248,CL_0020,Google,Interest - US,Interest,learning,477.18,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000876,MC_00000249,CL_0021,Meta,Broad - Top States,Broad,active,608.74,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000000877,MC_00000249,CL_0021,Meta,Broad - 35+,Broad,paused,590.42,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000878,MC_00000249,CL_0021,Meta,Interest - Top States,Interest,paused,787.79,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000000879,MC_00000249,CL_0021,Meta,Broad - 25-44,Broad,paused,831.05,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000880,MC_00000250,CL_0021,Meta,Lookalike - US,Lookalike,active,579.30,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000881,MC_00000250,CL_0021,Meta,Interest - 18-34,Interest,learning,541.06,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000882,MC_00000250,CL_0021,Meta,High LTV - 35+,High LTV,active,410.66,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000883,MC_00000251,CL_0021,Meta,Cart Abandoners - US,Cart Abandoners,paused,550.89,leads,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000884,MC_00000251,CL_0021,Meta,Broad - 18-34,Broad,active,806.93,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000885,MC_00000251,CL_0021,Meta,Broad - 18-34,Broad,active,556.50,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000886,MC_00000251,CL_0021,Meta,Site Visitors - 25-44,Site Visitors,active,594.49,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000887,MC_00000251,CL_0021,Meta,Recent Buyers - US,Recent Buyers,active,688.53,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000888,MC_00000252,CL_0021,Meta,Interest - 25-44,Interest,active,93.17,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000889,MC_00000252,CL_0021,Meta,Interest - Top States,Interest,active,134.36,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000890,MC_00000252,CL_0021,Meta,Site Visitors - 18-34,Site Visitors,active,96.54,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000891,MC_00000253,CL_0021,Meta,Recent Buyers - 25-44,Recent Buyers,active,708.12,leads,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000892,MC_00000253,CL_0021,Meta,Lookalike - 35+,Lookalike,active,952.42,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000893,GC_00000254,CL_0021,Google,Interest - US,Interest,active,121.47,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000894,GC_00000254,CL_0021,Google,Interest - 35+,Interest,active,182.22,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000895,GC_00000254,CL_0021,Google,Lookalike - 25-44,Lookalike,active,162.82,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000896,GC_00000255,CL_0021,Google,Cart Abandoners - 25-44,Cart Abandoners,active,599.92,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000897,GC_00000255,CL_0021,Google,Broad - US,Broad,paused,713.34,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000898,GC_00000255,CL_0021,Google,Lookalike - Top States,Lookalike,active,540.07,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000899,GC_00000255,CL_0021,Google,Recent Buyers - US,Recent Buyers,paused,742.73,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000900,GC_00000256,CL_0021,Google,Broad - 35+,Broad,paused,1087.81,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000901,GC_00000256,CL_0021,Google,Recent Buyers - 25-44,Recent Buyers,active,827.69,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000902,GC_00000256,CL_0021,Google,High LTV - Top States,High LTV,active,732.19,traffic,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000903,GC_00000256,CL_0021,Google,High LTV - 18-34,High LTV,active,625.18,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000904,GC_00000257,CL_0021,Google,Lookalike - 25-44,Lookalike,active,753.63,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000905,GC_00000257,CL_0021,Google,Recent Buyers - 35+,Recent Buyers,active,759.24,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000000906,GC_00000257,CL_0021,Google,Lookalike - US,Lookalike,active,1029.89,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000000907,GC_00000257,CL_0021,Google,Cart Abandoners - 35+,Cart Abandoners,active,574.35,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000908,GC_00000258,CL_0021,Google,Cart Abandoners - Top States,Cart Abandoners,paused,190.35,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000909,GC_00000258,CL_0021,Google,Interest - 25-44,Interest,active,162.25,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000910,GC_00000258,CL_0021,Google,High LTV - 18-34,High LTV,active,294.88,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000000911,GC_00000259,CL_0021,Google,High LTV - 18-34,High LTV,active,389.65,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000000912,GC_00000259,CL_0021,Google,Cart Abandoners - 18-34,Cart Abandoners,active,595.81,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000913,GC_00000259,CL_0021,Google,Site Visitors - US,Site Visitors,limited,518.71,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000914,MC_00000260,CL_0022,Meta,Lookalike - Top States,Lookalike,active,283.92,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000915,MC_00000260,CL_0022,Meta,Broad - Top States,Broad,active,453.55,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000916,MC_00000260,CL_0022,Meta,Broad - 35+,Broad,active,421.88,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000917,MC_00000261,CL_0022,Meta,Cart Abandoners - US,Cart Abandoners,active,135.46,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000918,MC_00000261,CL_0022,Meta,High LTV - 25-44,High LTV,active,210.52,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000919,MC_00000262,CL_0022,Meta,Interest - 25-44,Interest,active,29.94,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000920,MC_00000262,CL_0022,Meta,Broad - 18-34,Broad,active,40.13,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000000921,MC_00000263,CL_0022,Meta,Broad - Top States,Broad,active,179.88,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000922,MC_00000263,CL_0022,Meta,Site Visitors - 25-44,Site Visitors,active,181.50,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000923,MC_00000264,CL_0022,Meta,Lookalike - 35+,Lookalike,active,415.58,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000924,MC_00000264,CL_0022,Meta,Lookalike - Top States,Lookalike,active,278.55,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000925,MC_00000264,CL_0022,Meta,Recent Buyers - Top States,Recent Buyers,active,305.63,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000926,MC_00000265,CL_0022,Meta,Recent Buyers - 25-44,Recent Buyers,learning,98.46,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000927,MC_00000265,CL_0022,Meta,Recent Buyers - Top States,Recent Buyers,active,103.17,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000928,MC_00000266,CL_0022,Meta,Cart Abandoners - US,Cart Abandoners,active,367.14,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000929,MC_00000266,CL_0022,Meta,Cart Abandoners - 35+,Cart Abandoners,learning,319.54,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000930,MC_00000266,CL_0022,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,317.20,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000000931,MC_00000266,CL_0022,Meta,Cart Abandoners - 25-44,Cart Abandoners,paused,470.27,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000932,GC_00000267,CL_0022,Google,Cart Abandoners - Top States,Cart Abandoners,active,181.71,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000933,GC_00000267,CL_0022,Google,Site Visitors - 35+,Site Visitors,active,172.21,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000934,GC_00000267,CL_0022,Google,Interest - Top States,Interest,active,180.55,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000935,GC_00000267,CL_0022,Google,High LTV - Top States,High LTV,active,256.53,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000936,GC_00000268,CL_0022,Google,Site Visitors - Top States,Site Visitors,active,384.41,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000937,GC_00000268,CL_0022,Google,High LTV - 25-44,High LTV,paused,324.47,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000938,GC_00000268,CL_0022,Google,Cart Abandoners - US,Cart Abandoners,active,423.85,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000939,GC_00000268,CL_0022,Google,Site Visitors - 18-34,Site Visitors,learning,354.44,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000940,GC_00000269,CL_0022,Google,High LTV - US,High LTV,active,81.47,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000941,GC_00000269,CL_0022,Google,Recent Buyers - 35+,Recent Buyers,paused,84.78,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000942,GC_00000269,CL_0022,Google,Broad - 35+,Broad,active,83.76,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000943,GC_00000269,CL_0022,Google,Recent Buyers - 25-44,Recent Buyers,learning,84.08,value,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000944,GC_00000269,CL_0022,Google,Cart Abandoners - Top States,Cart Abandoners,paused,103.59,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000945,GC_00000270,CL_0022,Google,Recent Buyers - 18-34,Recent Buyers,active,121.66,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000946,GC_00000270,CL_0022,Google,Cart Abandoners - 18-34,Cart Abandoners,active,149.75,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000947,GC_00000270,CL_0022,Google,Recent Buyers - Top States,Recent Buyers,active,115.36,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000948,GC_00000270,CL_0022,Google,Site Visitors - US,Site Visitors,paused,108.16,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
