edge_id,source_node_type,source_node_id,relationship,target_node_type,target_node_id,weight,evidence_count,last_updated_at
KG_000000001076,Client,CL_0013,uses_audience,Audience,AUD_00000097,0.7950,3,2026-06-10 01:15:13
KG_000000001077,Client,CL_0055,uses_audience,Audience,AUD_00000434,0.5276,1,2026-06-10 01:15:13
KG_000000001078,Client,CL_0043,uses_audience,Audience,AUD_00000344,0.7162,3,2026-06-10 01:15:13
KG_000000001079,Client,CL_0022,uses_audience,Audience,AUD_00000171,0.7982,3,2026-06-10 01:15:13
KG_000000001080,Client,CL_0019,uses_audience,Audience,AUD_00000149,0.9757,9,2026-06-10 01:15:13
KG_000000001081,Client,CL_0033,uses_audience,Audience,AUD_00000260,0.7488,6,2026-06-10 01:15:13
KG_000000001082,Client,CL_0007,uses_audience,Audience,AUD_00000054,0.7004,5,2026-06-10 01:15:13
KG_000000001083,Client,CL_0005,uses_audience,Audience,AUD_00000033,0.6949,6,2026-06-10 01:15:13
KG_000000001084,Client,CL_0031,uses_audience,Audience,AUD_00000246,0.5120,1,2026-06-10 01:15:13
KG_000000001085,Client,CL_0024,uses_audience,Audience,AUD_00000192,0.6280,6,2026-06-10 01:15:13
KG_000000001086,Client,CL_0004,uses_audience,Audience,AUD_00000031,0.6997,4,2026-06-10 01:15:13
KG_000000001087,Client,CL_0032,uses_audience,Audience,AUD_00000256,0.6015,1,2026-06-10 01:15:13
KG_000000001088,Client,CL_0056,uses_audience,Audience,AUD_00000447,0.9858,9,2026-06-10 01:15:13
KG_000000001089,Client,CL_0037,uses_audience,Audience,AUD_00000296,0.6681,1,2026-06-10 01:15:13
KG_000000001090,Client,CL_0003,uses_audience,Audience,AUD_00000018,0.7184,7,2026-06-10 01:15:13
KG_000000001091,Client,CL_0049,uses_audience,Audience,AUD_00000387,0.7481,9,2026-06-10 01:15:13
KG_000000001092,Client,CL_0031,uses_audience,Audience,AUD_00000241,0.5981,8,2026-06-10 01:15:13
KG_000000001093,Client,CL_0025,uses_audience,Audience,AUD_00000198,0.6879,5,2026-06-10 01:15:13
KG_000000001094,Client,CL_0028,uses_audience,Audience,AUD_00000222,0.5443,1,2026-06-10 01:15:13
KG_000000001095,Client,CL_0060,uses_audience,Audience,AUD_00000478,0.6515,4,2026-06-10 01:15:13
KG_000000001096,Client,CL_0047,uses_audience,Audience,AUD_00000376,0.9603,6,2026-06-10 01:15:13
KG_000000001097,Client,CL_0038,uses_audience,Audience,AUD_00000298,0.6812,9,2026-06-10 01:15:13
KG_000000001098,Client,CL_0050,uses_audience,Audience,AUD_00000393,0.9249,10,2026-06-10 01:15:13
KG_000000001099,Client,CL_0056,uses_audience,Audience,AUD_00000441,0.6649,1,2026-06-10 01:15:13
KG_000000001100,Client,CL_0022,uses_audience,Audience,AUD_00000169,0.9241,3,2026-06-10 01:15:13
KG_000000001101,Client,CL_0030,uses_audience,Audience,AUD_00000237,0.9333,10,2026-06-10 01:15:13
KG_000000001102,Client,CL_0012,uses_audience,Audience,AUD_00000094,0.6030,7,2026-06-10 01:15:13
KG_000000001103,Client,CL_0009,uses_audience,Audience,AUD_00000071,0.9966,2,2026-06-10 01:15:13
KG_000000001104,Client,CL_0016,uses_audience,Audience,AUD_00000124,0.9455,7,2026-06-10 01:15:13
KG_000000001105,Client,CL_0016,uses_audience,Audience,AUD_00000123,0.5783,3,2026-06-10 01:15:13
KG_000000001106,Client,CL_0059,uses_audience,Audience,AUD_00000465,0.8949,10,2026-06-10 01:15:13
KG_000000001107,Client,CL_0002,uses_audience,Audience,AUD_00000009,0.6661,8,2026-06-10 01:15:13
KG_000000001108,Client,CL_0022,uses_audience,Audience,AUD_00000175,0.9263,9,2026-06-10 01:15:13
KG_000000001109,Client,CL_0004,uses_audience,Audience,AUD_00000030,0.8762,9,2026-06-10 01:15:13
KG_000000001110,Client,CL_0027,uses_audience,Audience,AUD_00000210,0.8604,6,2026-06-10 01:15:13
KG_000000001111,Client,CL_0051,uses_audience,Audience,AUD_00000407,0.5937,6,2026-06-10 01:15:13
KG_000000001112,Client,CL_0024,uses_audience,Audience,AUD_00000187,0.5697,4,2026-06-10 01:15:13
KG_000000001113,Client,CL_0019,uses_audience,Audience,AUD_00000147,0.5824,1,2026-06-10 01:15:13
KG_000000001114,Client,CL_0054,uses_audience,Audience,AUD_00000425,0.7164,6,2026-06-10 01:15:13
KG_000000001115,Client,CL_0014,uses_audience,Audience,AUD_00000111,0.6653,7,2026-06-10 01:15:13
KG_000000001116,Client,CL_0026,uses_audience,Audience,AUD_00000207,0.5936,1,2026-06-10 01:15:13
KG_000000001117,Client,CL_0033,uses_audience,Audience,AUD_00000258,0.5567,10,2026-06-10 01:15:13
KG_000000001118,Client,CL_0018,uses_audience,Audience,AUD_00000139,0.6084,7,2026-06-10 01:15:13
KG_000000001119,Client,CL_0037,uses_audience,Audience,AUD_00000291,0.5546,5,2026-06-10 01:15:13
KG_000000001120,Client,CL_0016,uses_audience,Audience,AUD_00000121,0.8974,5,2026-06-10 01:15:13
KG_000000001121,Client,CL_0042,uses_audience,Audience,AUD_00000333,0.8413,5,2026-06-10 01:15:13
KG_000000001122,Client,CL_0015,uses_audience,Audience,AUD_00000118,0.5677,4,2026-06-10 01:15:13
KG_000000001123,Client,CL_0019,uses_audience,Audience,AUD_00000148,0.5498,8,2026-06-10 01:15:13
KG_000000001124,Client,CL_0027,uses_audience,Audience,AUD_00000212,0.5478,3,2026-06-10 01:15:13
KG_000000001125,Client,CL_0045,uses_audience,Audience,AUD_00000357,0.7747,4,2026-06-10 01:15:13
KG_000000001126,Client,CL_0050,uses_audience,Audience,AUD_00000396,0.7966,9,2026-06-10 01:15:13
KG_000000001127,Client,CL_0004,uses_audience,Audience,AUD_00000028,0.5306,2,2026-06-10 01:15:13
KG_000000001128,Client,CL_0007,uses_audience,Audience,AUD_00000049,0.7478,4,2026-06-10 01:15:13
KG_000000001129,Client,CL_0039,uses_audience,Audience,AUD_00000312,0.8539,1,2026-06-10 01:15:13
KG_000000001130,Client,CL_0049,uses_audience,Audience,AUD_00000388,0.7951,2,2026-06-10 01:15:13
KG_000000001131,Client,CL_0012,uses_audience,Audience,AUD_00000092,0.8489,8,2026-06-10 01:15:13
KG_000000001132,Client,CL_0029,uses_audience,Audience,AUD_00000230,0.5028,5,2026-06-10 01:15:13
KG_000000001133,Client,CL_0017,uses_audience,Audience,AUD_00000132,0.9664,2,2026-06-10 01:15:13
KG_000000001134,Client,CL_0001,uses_audience,Audience,AUD_00000007,0.5434,9,2026-06-10 01:15:13
KG_000000001135,Client,CL_0028,uses_audience,Audience,AUD_00000218,0.8534,1,2026-06-10 01:15:13
KG_000000001136,Client,CL_0060,uses_audience,Audience,AUD_00000473,0.5871,9,2026-06-10 01:15:13
KG_000000001137,Client,CL_0006,uses_audience,Audience,AUD_00000043,0.8823,6,2026-06-10 01:15:13
KG_000000001138,Client,CL_0007,uses_audience,Audience,AUD_00000051,0.8826,10,2026-06-10 01:15:13
KG_000000001139,Client,CL_0046,uses_audience,Audience,AUD_00000368,0.8059,10,2026-06-10 01:15:13
KG_000000001140,Client,CL_0035,uses_audience,Audience,AUD_00000276,0.8526,2,2026-06-10 01:15:13
KG_000000001141,Client,CL_0005,uses_audience,Audience,AUD_00000036,0.7115,5,2026-06-10 01:15:13
KG_000000001142,Client,CL_0002,uses_audience,Audience,AUD_00000011,0.5007,6,2026-06-10 01:15:13
KG_000000001143,Client,CL_0055,uses_audience,Audience,AUD_00000439,0.6479,2,2026-06-10 01:15:13
KG_000000001144,Client,CL_0050,uses_audience,Audience,AUD_00000400,0.6362,1,2026-06-10 01:15:13
KG_000000001145,Client,CL_0010,uses_audience,Audience,AUD_00000074,0.5408,2,2026-06-10 01:15:13
KG_000000001146,Client,CL_0001,uses_audience,Audience,AUD_00000006,0.9098,9,2026-06-10 01:15:13
KG_000000001147,Client,CL_0029,uses_audience,Audience,AUD_00000231,0.6367,1,2026-06-10 01:15:13
KG_000000001148,Client,CL_0025,uses_audience,Audience,AUD_00000195,0.5211,5,2026-06-10 01:15:13
KG_000000001149,Client,CL_0040,uses_audience,Audience,AUD_00000315,0.7347,7,2026-06-10 01:15:13
KG_000000001150,Client,CL_0029,uses_audience,Audience,AUD_00000225,0.6830,2,2026-06-10 01:15:13
KG_000000001151,Client,CL_0034,uses_audience,Audience,AUD_00000265,0.9327,5,2026-06-10 01:15:13
KG_000000001152,Client,CL_0005,uses_audience,Audience,AUD_00000040,0.7072,9,2026-06-10 01:15:13
KG_000000001153,Client,CL_0028,uses_audience,Audience,AUD_00000219,0.7510,8,2026-06-10 01:15:13
KG_000000001154,Client,CL_0052,uses_audience,Audience,AUD_00000411,0.6202,2,2026-06-10 01:15:13
KG_000000001155,Client,CL_0042,uses_audience,Audience,AUD_00000330,0.6577,6,2026-06-10 01:15:13
KG_000000001156,Client,CL_0047,uses_audience,Audience,AUD_00000371,0.7641,5,2026-06-10 01:15:13
KG_000000001157,Client,CL_0025,uses_audience,Audience,AUD_00000194,0.7660,9,2026-06-10 01:15:13
KG_000000001158,Client,CL_0033,uses_audience,Audience,AUD_00000263,0.6859,1,2026-06-10 01:15:13
KG_000000001159,Client,CL_0058,uses_audience,Audience,AUD_00000464,0.8563,3,2026-06-10 01:15:13
KG_000000001160,Client,CL_0040,uses_audience,Audience,AUD_00000318,0.9920,7,2026-06-10 01:15:13
KG_000000001161,Client,CL_0036,uses_audience,Audience,AUD_00000281,0.6131,3,2026-06-10 01:15:13
KG_000000001162,Client,CL_0045,uses_audience,Audience,AUD_00000360,0.8414,2,2026-06-10 01:15:13
KG_000000001163,Client,CL_0050,uses_audience,Audience,AUD_00000394,0.7221,10,2026-06-10 01:15:13
KG_000000001164,Client,CL_0014,uses_audience,Audience,AUD_00000107,0.6111,8,2026-06-10 01:15:13
KG_000000001165,Client,CL_0039,uses_audience,Audience,AUD_00000306,0.5767,5,2026-06-10 01:15:13
KG_000000001166,Client,CL_0059,uses_audience,Audience,AUD_00000470,0.9292,10,2026-06-10 01:15:13
KG_000000001167,Client,CL_0013,uses_audience,Audience,AUD_00000103,0.9087,2,2026-06-10 01:15:13
KG_000000001168,Client,CL_0036,uses_audience,Audience,AUD_00000288,0.5190,9,2026-06-10 01:15:13
KG_000000001169,Client,CL_0012,uses_audience,Audience,AUD_00000091,0.6502,6,2026-06-10 01:15:13
KG_000000001170,Client,CL_0046,uses_audience,Audience,AUD_00000365,0.9064,1,2026-06-10 01:15:13
KG_000000001171,Client,CL_0055,uses_audience,Audience,AUD_00000433,0.7813,10,2026-06-10 01:15:13
KG_000000001172,Client,CL_0053,uses_audience,Audience,AUD_00000418,0.7470,2,2026-06-10 01:15:13
KG_000000001173,Client,CL_0023,uses_audience,Audience,AUD_00000183,0.5608,5,2026-06-10 01:15:13
KG_000000001174,Client,CL_0048,uses_audience,Audience,AUD_00000377,0.9540,8,2026-06-10 01:15:13
KG_000000001175,Client,CL_0039,uses_audience,Audience,AUD_00000311,0.7580,10,2026-06-10 01:15:13
KG_000000001176,Client,CL_0060,uses_audience,Audience,AUD_00000479,0.8979,9,2026-06-10 01:15:13
KG_000000001177,Client,CL_0044,uses_audience,Audience,AUD_00000349,0.5682,6,2026-06-10 01:15:13
KG_000000001178,Client,CL_0028,uses_audience,Audience,AUD_00000221,0.5646,1,2026-06-10 01:15:13
KG_000000001179,Client,CL_0033,uses_audience,Audience,AUD_00000264,0.8915,4,2026-06-10 01:15:13
KG_000000001180,Client,CL_0053,uses_audience,Audience,AUD_00000422,0.5382,2,2026-06-10 01:15:13
KG_000000001181,Client,CL_0028,uses_audience,Audience,AUD_00000217,0.6854,7,2026-06-10 01:15:13
KG_000000001182,Client,CL_0055,uses_audience,Audience,AUD_00000435,0.8959,1,2026-06-10 01:15:13
KG_000000001183,Client,CL_0058,uses_audience,Audience,AUD_00000461,0.7058,8,2026-06-10 01:15:13
KG_000000001184,Client,CL_0053,uses_audience,Audience,AUD_00000423,0.7425,1,2026-06-10 01:15:13
KG_000000001185,Client,CL_0055,uses_audience,Audience,AUD_00000437,0.6806,6,2026-06-10 01:15:13
KG_000000001186,Client,CL_0041,uses_audience,Audience,AUD_00000321,0.5400,1,2026-06-10 01:15:13
KG_000000001187,Client,CL_0054,uses_audience,Audience,AUD_00000429,0.6015,4,2026-06-10 01:15:13
KG_000000001188,Client,CL_0002,uses_audience,Audience,AUD_00000010,0.6675,5,2026-06-10 01:15:13
KG_000000001189,Client,CL_0042,uses_audience,Audience,AUD_00000335,0.9164,4,2026-06-10 01:15:13
KG_000000001190,Client,CL_0018,uses_audience,Audience,AUD_00000138,0.6071,10,2026-06-10 01:15:13
KG_000000001191,Client,CL_0040,uses_audience,Audience,AUD_00000313,0.7087,8,2026-06-10 01:15:13
KG_000000001192,Client,CL_0020,uses_audience,Audience,AUD_00000160,0.5139,4,2026-06-10 01:15:13
KG_000000001193,Client,CL_0018,uses_audience,Audience,AUD_00000144,0.9297,10,2026-06-10 01:15:13
KG_000000001194,Client,CL_0042,uses_audience,Audience,AUD_00000329,0.9611,6,2026-06-10 01:15:13
KG_000000001195,Client,CL_0011,uses_audience,Audience,AUD_00000084,0.8587,7,2026-06-10 01:15:13
KG_000000001196,Client,CL_0011,uses_audience,Audience,AUD_00000081,0.6758,1,2026-06-10 01:15:13
KG_000000001197,Client,CL_0044,uses_audience,Audience,AUD_00000348,0.9151,8,2026-06-10 01:15:13
KG_000000001198,Client,CL_0057,uses_audience,Audience,AUD_00000452,0.5221,4,2026-06-10 01:15:13
KG_000000001199,Client,CL_0031,uses_audience,Audience,AUD_00000245,0.9176,6,2026-06-10 01:15:13
KG_000000001200,Client,CL_0045,uses_audience,Audience,AUD_00000354,0.6870,9,2026-06-10 01:15:13
KG_000000001201,Client,CL_0053,uses_audience,Audience,AUD_00000420,0.9767,10,2026-06-10 01:15:13
KG_000000001202,Client,CL_0009,uses_audience,Audience,AUD_00000070,0.6792,7,2026-06-10 01:15:13
KG_000000001203,Client,CL_0016,uses_audience,Audience,AUD_00000125,0.6253,9,2026-06-10 01:15:13
KG_000000001204,Client,CL_0006,uses_audience,Audience,AUD_00000048,0.5348,5,2026-06-10 01:15:13
KG_000000001205,Client,CL_0015,uses_audience,Audience,AUD_00000116,0.6337,5,2026-06-10 01:15:13
KG_000000001206,Client,CL_0006,uses_audience,Audience,AUD_00000042,0.7504,3,2026-06-10 01:15:13
KG_000000001207,Client,CL_0029,uses_audience,Audience,AUD_00000232,0.8839,7,2026-06-10 01:15:13
KG_000000001208,Client,CL_0046,uses_audience,Audience,AUD_00000362,0.8367,4,2026-06-10 01:15:13
KG_000000001209,Client,CL_0040,uses_audience,Audience,AUD_00000319,0.8531,5,2026-06-10 01:15:13
KG_000000001210,Client,CL_0052,uses_audience,Audience,AUD_00000413,0.6911,4,2026-06-10 01:15:13
KG_000000001211,Client,CL_0003,uses_audience,Audience,AUD_00000022,0.6807,9,2026-06-10 01:15:13
KG_000000001212,Client,CL_0042,uses_audience,Audience,AUD_00000334,0.7789,3,2026-06-10 01:15:13
KG_000000001213,Client,CL_0032,uses_audience,Audience,AUD_00000249,0.9038,2,2026-06-10 01:15:13
KG_000000001214,Client,CL_0048,uses_audience,Audience,AUD_00000379,0.8194,9,2026-06-10 01:15:13
KG_000000001215,Client,CL_0056,uses_audience,Audience,AUD_00000443,0.7433,9,2026-06-10 01:15:13
KG_000000001216,Client,CL_0048,uses_audience,Audience,AUD_00000378,0.8358,5,2026-06-10 01:15:13
KG_000000001217,Client,CL_0049,uses_audience,Audience,AUD_00000386,0.9866,9,2026-06-10 01:15:13
KG_000000001218,Client,CL_0044,uses_audience,Audience,AUD_00000347,0.5002,5,2026-06-10 01:15:13
KG_000000001219,Client,CL_0047,uses_audience,Audience,AUD_00000373,0.5680,3,2026-06-10 01:15:13
KG_000000001220,Client,CL_0017,uses_audience,Audience,AUD_00000135,0.7049,7,2026-06-10 01:15:13
KG_000000001221,Client,CL_0012,uses_audience,Audience,AUD_00000089,0.9736,10,2026-06-10 01:15:13
KG_000000001222,Client,CL_0008,uses_audience,Audience,AUD_00000062,0.7652,10,2026-06-10 01:15:13
KG_000000001223,Client,CL_0060,uses_audience,Audience,AUD_00000474,0.7288,8,2026-06-10 01:15:13
KG_000000001224,Client,CL_0019,uses_audience,Audience,AUD_00000151,0.8096,1,2026-06-10 01:15:13
KG_000000001225,Client,CL_0046,uses_audience,Audience,AUD_00000361,0.7305,4,2026-06-10 01:15:13
KG_000000001226,Client,CL_0043,uses_audience,Audience,AUD_00000341,0.7711,8,2026-06-10 01:15:13
KG_000000001227,Client,CL_0041,uses_audience,Audience,AUD_00000328,0.8469,3,2026-06-10 01:15:13
KG_000000001228,Client,CL_0002,uses_audience,Audience,AUD_00000014,0.7918,9,2026-06-10 01:15:13
KG_000000001229,Client,CL_0041,uses_audience,Audience,AUD_00000322,0.9027,3,2026-06-10 01:15:13
KG_000000001230,Client,CL_0040,uses_audience,Audience,AUD_00000316,0.9913,8,2026-06-10 01:15:13
KG_000000001231,Client,CL_0033,uses_audience,Audience,AUD_00000261,0.5950,2,2026-06-10 01:15:13
KG_000000001232,Client,CL_0026,uses_audience,Audience,AUD_00000205,0.8369,8,2026-06-10 01:15:13
KG_000000001233,Client,CL_0018,uses_audience,Audience,AUD_00000142,0.6236,7,2026-06-10 01:15:13
KG_000000001234,Client,CL_0025,uses_audience,Audience,AUD_00000197,0.5417,3,2026-06-10 01:15:13
KG_000000001235,Client,CL_0021,uses_audience,Audience,AUD_00000165,0.6973,1,2026-06-10 01:15:13
KG_000000001236,Client,CL_0004,uses_audience,Audience,AUD_00000032,0.8847,1,2026-06-10 01:15:13
KG_000000001237,Client,CL_0058,uses_audience,Audience,AUD_00000459,0.9030,9,2026-06-10 01:15:13
KG_000000001238,Client,CL_0023,uses_audience,Audience,AUD_00000181,0.5468,2,2026-06-10 01:15:13
KG_000000001239,Client,CL_0021,uses_audience,Audience,AUD_00000162,0.8277,4,2026-06-10 01:15:13
KG_000000001240,Client,CL_0030,uses_audience,Audience,AUD_00000240,0.5400,8,2026-06-10 01:15:13
KG_000000001241,Client,CL_0042,uses_audience,Audience,AUD_00000332,0.7480,9,2026-06-10 01:15:13
KG_000000001242,Client,CL_0024,uses_audience,Audience,AUD_00000189,0.9469,10,2026-06-10 01:15:13
KG_000000001243,Client,CL_0043,uses_audience,Audience,AUD_00000337,0.6637,6,2026-06-10 01:15:13
KG_000000001244,Client,CL_0013,uses_audience,Audience,AUD_00000100,0.5666,10,2026-06-10 01:15:13
KG_000000001245,Client,CL_0015,uses_audience,Audience,AUD_00000114,0.5556,7,2026-06-10 01:15:13
KG_000000001246,Client,CL_0032,uses_audience,Audience,AUD_00000254,0.8840,10,2026-06-10 01:15:13
KG_000000001247,Client,CL_0010,uses_audience,Audience,AUD_00000078,0.8137,9,2026-06-10 01:15:13
KG_000000001248,Client,CL_0002,uses_audience,Audience,AUD_00000012,0.7455,8,2026-06-10 01:15:13
KG_000000001249,Client,CL_0038,uses_audience,Audience,AUD_00000301,0.5761,6,2026-06-10 01:15:13
KG_000000001250,Client,CL_0025,uses_audience,Audience,AUD_00000199,0.8319,4,2026-06-10 01:15:13
KG_000000001251,Client,CL_0033,uses_audience,Audience,AUD_00000259,0.7243,6,2026-06-10 01:15:13
KG_000000001252,Client,CL_0005,uses_audience,Audience,AUD_00000037,0.7949,10,2026-06-10 01:15:13
KG_000000001253,Client,CL_0027,uses_audience,Audience,AUD_00000215,0.9941,5,2026-06-10 01:15:13
KG_000000001254,Client,CL_0036,uses_audience,Audience,AUD_00000284,0.5439,2,2026-06-10 01:15:13
KG_000000001255,Client,CL_0044,uses_audience,Audience,AUD_00000346,0.7106,1,2026-06-10 01:15:13
KG_000000001256,Client,CL_0054,uses_audience,Audience,AUD_00000431,0.9967,8,2026-06-10 01:15:13
KG_000000001257,Client,CL_0023,uses_audience,Audience,AUD_00000179,0.7575,8,2026-06-10 01:15:13
KG_000000001258,Client,CL_0052,uses_audience,Audience,AUD_00000415,0.5273,2,2026-06-10 01:15:13
KG_000000001259,Client,CL_0016,uses_audience,Audience,AUD_00000128,0.5138,3,2026-06-10 01:15:13
KG_000000001260,Client,CL_0019,uses_audience,Audience,AUD_00000152,0.5509,9,2026-06-10 01:15:13
KG_000000001261,Client,CL_0016,uses_audience,Audience,AUD_00000122,0.8589,10,2026-06-10 01:15:13
KG_000000001262,Client,CL_0011,uses_audience,Audience,AUD_00000088,0.7942,1,2026-06-10 01:15:13
KG_000000001263,Client,CL_0009,uses_audience,Audience,AUD_00000066,0.6278,10,2026-06-10 01:15:13
KG_000000001264,Client,CL_0046,uses_audience,Audience,AUD_00000367,0.6109,8,2026-06-10 01:15:13
KG_000000001265,Client,CL_0011,uses_audience,Audience,AUD_00000083,0.8788,8,2026-06-10 01:15:13
KG_000000001266,Client,CL_0055,uses_audience,Audience,AUD_00000438,0.9562,2,2026-06-10 01:15:13
KG_000000001267,Client,CL_0011,uses_audience,Audience,AUD_00000082,0.6178,10,2026-06-10 01:15:13
KG_000000001268,Client,CL_0013,uses_audience,Audience,AUD_00000104,0.8346,5,2026-06-10 01:15:13
KG_000000001269,Client,CL_0011,uses_audience,Audience,AUD_00000087,0.5057,1,2026-06-10 01:15:13
KG_000000001270,Client,CL_0036,uses_audience,Audience,AUD_00000286,0.8657,1,2026-06-10 01:15:13
KG_000000001271,Client,CL_0014,uses_audience,Audience,AUD_00000109,0.8345,8,2026-06-10 01:15:13
KG_000000001272,Client,CL_0057,uses_audience,Audience,AUD_00000451,0.8070,6,2026-06-10 01:15:13
KG_000000001273,Client,CL_0006,uses_audience,Audience,AUD_00000045,0.7987,5,2026-06-10 01:15:13
KG_000000001274,Client,CL_0035,uses_audience,Audience,AUD_00000280,0.9067,10,2026-06-10 01:15:13
KG_000000001275,Client,CL_0059,uses_audience,Audience,AUD_00000471,0.7547,4,2026-06-10 01:15:13
KG_000000001276,Client,CL_0059,uses_audience,Audience,AUD_00000467,0.5906,3,2026-06-10 01:15:13
KG_000000001277,Client,CL_0012,uses_audience,Audience,AUD_00000095,0.9990,2,2026-06-10 01:15:13
KG_000000001278,Client,CL_0036,uses_audience,Audience,AUD_00000283,0.5824,3,2026-06-10 01:15:13
KG_000000001279,Client,CL_0038,uses_audience,Audience,AUD_00000300,0.6943,4,2026-06-10 01:15:13
KG_000000001280,Client,CL_0032,uses_audience,Audience,AUD_00000252,0.9295,8,2026-06-10 01:15:13
KG_000000001281,Client,CL_0008,uses_audience,Audience,AUD_00000060,0.7653,7,2026-06-10 01:15:13
KG_000000001282,Client,CL_0008,uses_audience,Audience,AUD_00000057,0.5521,8,2026-06-10 01:15:13
KG_000000001283,Client,CL_0056,uses_audience,Audience,AUD_00000445,0.9199,8,2026-06-10 01:15:13
KG_000000001284,Client,CL_0034,uses_audience,Audience,AUD_00000269,0.8983,1,2026-06-10 01:15:13
KG_000000001285,Client,CL_0019,uses_audience,Audience,AUD_00000145,0.9207,9,2026-06-10 01:15:13
KG_000000001286,Client,CL_0036,uses_audience,Audience,AUD_00000285,0.7528,7,2026-06-10 01:15:13
